transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
3622,48,49,8/8/2017,1,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
7212,37,49,1/31/2017,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
9809,72,49,3/12/2017,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
11714,47,49,11/24/2017,0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
121,25,50,12/4/2017,0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,33888
1014,68,50,4/27/2017,1,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,36668
3845,29,50,7/22/2017,1,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,39031
4900,66,50,7/24/2017,0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,37499
12419,69,50,4/3/2017,1,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,34996
13543,83,50,6/4/2017,1,Approved,Solex,Touring,medium,large,2083.94,675.03,38206
17709,50,50,1/17/2017,0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,41009
3165,77,51,8/22/2017,0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
4239,12,51,1/1/2017,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
4445,13,51,1/8/2017,1,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
4816,75,51,9/17/2017,1,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859
5002,29,51,2/12/2017,0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
7602,32,51,5/25/2017,1,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
8399,71,51,11/5/2017,0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996
11873,4,51,11/3/2017,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
2447,65,52,12/3/2017,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,40487
2872,8,52,4/22/2017,0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649
8946,74,52,9/5/2017,0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,42226
14349,64,52,12/26/2017,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,34996
14584,37,52,11/12/2017,0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,40336
19862,24,52,1/11/2017,0,Approved,Solex,Road,medium,large,1777.8,820.78,34115
6810,72,53,12/23/2017,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710
8283,93,53,1/7/2017,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
10063,58,53,8/11/2017,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
17509,51,53,2/20/2017,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009
19787,4,53,3/1/2017,0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573
1329,73,54,10/7/2017,1,Approved,Solex,Standard,medium,medium,1945.43,333.18,38193
8528,68,54,8/24/2017,1,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,42710
11374,98,54,2/25/2017,1,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,34556
12121,47,54,10/12/2017,1,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,37668
12769,15,54,5/1/2017,1,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,40303
16311,28,54,3/13/2017,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33552
19706,60,54,10/24/2017,0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,42172
4521,93,55,9/22/2017,0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
5249,35,55,2/4/2017,1,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,38750
6092,27,55,6/7/2017,0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,39031
6624,50,55,8/14/2017,1,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37220
8199,71,55,11/14/2017,0,Approved,Solex,Standard,high,large,1842.92,1105.75,38193
11540,33,55,3/30/2017,0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,37698
16287,72,55,1/10/2017,1,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,37499
16659,45,55,1/8/2017,1,Approved,Solex,Standard,medium,medium,441.49,84.99,39427
823,51,56,5/7/2017,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,37220
2700,80,56,3/8/2017,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,38206
7134,66,56,2/18/2017,0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,33879
9207,86,56,3/14/2017,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38482
12128,19,56,9/11/2017,1,Approved,OHM Cycles,Road,high,large,12.01,7.21,40670
13230,61,56,2/23/2017,0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,36146
14789,80,56,12/28/2017,1,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,36145
765,75,57,5/13/2017,0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38193
2539,73,57,11/22/2017,0,Approved,Solex,Standard,medium,medium,1945.43,333.18,33429
5924,66,57,11/25/2017,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,37499
7797,26,57,11/10/2017,1,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33888
11296,21,57,1/20/2017,0,Approved,Solex,Standard,medium,large,1071.23,380.74,42404
18780,11,57,10/29/2017,0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,38693
314,6,58,8/20/2017,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,39298
1656,49,58,6/23/2017,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064
2587,30,58,11/13/2017,0,Approved,Solex,Standard,high,medium,748.17,448.9,36361
5573,93,58,6/29/2017,0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,33364
8106,90,58,12/10/2017,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,36833
9481,51,58,7/31/2017,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,37823
16885,69,58,5/7/2017,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,42105
19055,12,58,11/21/2017,1,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,41345
3052,17,59,4/10/2017,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
17695,17,59,12/8/2017,0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
19676,0,59,10/27/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245
3209,90,60,5/27/2017,0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482
16943,13,60,6/13/2017,0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560
3762,21,61,11/13/2017,0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701
4389,92,61,6/5/2017,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
6747,59,61,9/5/2017,1,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626
12847,93,61,9/19/2017,0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750
17425,0,61,11/1/2017,0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659
18201,67,61,8/29/2017,0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
363,73,62,8/14/2017,1,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499
1741,57,62,5/1/2017,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,40779
6633,61,62,1/9/2017,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,33879
10789,68,62,12/25/2017,1,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,38859
11258,31,62,11/30/2017,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,40336
14677,61,62,8/30/2017,0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,34143
2811,89,63,9/21/2017,0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,38482
10655,38,63,10/23/2017,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,39427
18832,28,63,3/20/2017,1,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,42696
1563,0,64,4/20/2017,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659
10162,2,64,2/5/2017,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487
11587,100,64,1/21/2017,1,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
13497,28,64,1/9/2017,0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649
18293,0,64,12/27/2017,1,Approved,Solex,Standard,medium,large,202.62,151.96,42458
2051,38,65,4/8/2017,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,35707
4528,3,65,3/18/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37823
6226,4,65,8/6/2017,0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,34527
9258,81,65,8/16/2017,0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,38002
14906,100,65,6/22/2017,0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,38193
6202,27,66,2/17/2017,0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
7374,90,66,2/28/2017,1,Approved,Solex,Standard,low,medium,945.04,507.58,35052
7706,46,66,11/17/2017,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
11926,36,66,6/26/2017,0,Cancelled,Solex,Standard,low,medium,1289.85,74.51,39427
12798,35,66,2/19/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
2488,31,67,3/18/2017,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
6123,47,67,5/3/2017,1,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
14037,38,67,5/13/2017,1,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618
16268,8,67,9/5/2017,1,Approved,Solex,Road,medium,small,1703.52,1516.13,40649
16637,2,67,8/4/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,41245
1769,3,68,10/7/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40670
4503,36,68,1/16/2017,1,Approved,Solex,Standard,low,medium,945.04,507.58,40784
6599,3,68,2/11/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40779
935,78,69,6/5/2017,0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193
10663,6,69,12/10/2017,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659
11893,55,69,4/22/2017,0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
13832,14,69,3/28/2017,1,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
13881,57,69,2/2/2017,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259
18209,12,69,3/26/2017,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216
8065,55,70,7/13/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
10118,99,70,2/2/2017,0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
11207,93,70,12/26/2017,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
11991,29,70,7/19/2017,0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
12449,61,70,12/10/2017,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172
862,92,71,8/21/2017,0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37539
1202,70,72,8/10/2017,0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,36668
6556,53,72,12/8/2017,0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,39915
11951,36,72,11/10/2017,1,Approved,Solex,Standard,low,medium,945.04,507.58,40618
14096,39,72,5/10/2017,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
470,18,73,4/30/2017,0,Approved,Solex,Standard,medium,medium,575.27,431.45,34165
2316,1,73,1/9/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,33549
3029,2,73,7/15/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,38573
5928,88,73,4/5/2017,1,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145
12358,25,73,1/31/2017,0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,33888
15258,62,73,5/29/2017,0,Approved,Solex,Standard,medium,medium,478.16,298.72,42105
2963,66,74,10/16/2017,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40410
12726,7,74,12/2/2017,0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,41701
16590,92,74,4/22/2017,0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,34556
67,2,75,7/3/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,41245
2484,35,75,8/22/2017,0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
3660,85,75,8/21/2017,0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218
5979,58,75,5/26/2017,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295
14114,99,75,9/21/2017,0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
16770,89,75,8/14/2017,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079
16958,35,75,6/16/2017,0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
18386,23,75,10/31/2017,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
28,19,76,12/23/2017,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,42560
8151,53,76,5/19/2017,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298
8779,58,76,11/13/2017,1,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,42295
11522,22,76,12/29/2017,1,Approved,Solex,Standard,medium,medium,575.27,431.45,35160
12392,53,76,3/21/2017,0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39880
14888,0,76,3/25/2017,0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,37698
18065,1,76,12/17/2017,0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,35455
18265,0,76,8/8/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245
7440,23,77,9/20/2017,0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
9422,69,77,2/2/2017,1,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
15994,63,77,5/12/2017,1,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146
4938,95,78,6/1/2017,1,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
7308,95,78,6/2/2017,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874
866,87,79,11/13/2017,0,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,35667
6822,77,79,6/22/2017,1,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553
8442,32,79,3/1/2017,1,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
16703,45,79,3/13/2017,0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071
17976,92,79,2/23/2017,0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626
1949,1,80,12/2/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
5003,23,80,6/3/2017,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244
6621,37,80,1/5/2017,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
7427,27,80,3/20/2017,1,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334
8703,42,80,7/1/2017,1,Approved,OHM Cycles,Road,medium,small,1810,1610.9,39526
10826,79,80,6/14/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873
11009,55,80,5/13/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823
11145,19,80,4/6/2017,1,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880
13453,71,80,1/31/2017,1,Approved,Solex,Standard,high,large,1842.92,1105.75,34996
19855,93,80,5/26/2017,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
4892,0,81,12/26/2017,0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334
12748,46,81,9/4/2017,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
15983,67,81,3/8/2017,0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
16896,27,81,10/19/2017,1,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527
965,50,82,10/13/2017,0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
1346,7,82,2/20/2017,1,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888
5214,0,82,3/30/2017,1,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
13623,21,82,10/8/2017,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701
16665,89,82,5/21/2017,1,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336
5012,7,83,10/11/2017,0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258
5750,87,83,7/26/2017,1,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,37626
15358,18,83,2/18/2017,0,Approved,Solex,Standard,medium,medium,575.27,431.45,39880
16608,6,83,3/12/2017,0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,38258
17299,15,83,5/6/2017,1,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,35160
18734,29,83,1/21/2017,1,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,33552
4314,51,84,5/8/2017,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,39915
6270,45,84,4/4/2017,0,Approved,Solex,Standard,medium,medium,441.49,84.99,39427
6746,4,84,5/16/2017,0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,41701
8867,61,84,12/2/2017,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,36146
10372,15,84,7/19/2017,0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693
13067,45,84,1/21/2017,0,Approved,Solex,Standard,medium,medium,441.49,84.99,35470
17778,41,84,6/4/2017,0,Approved,Solex,Road,medium,medium,416.98,312.74,39427
1486,69,85,1/18/2017,1,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879
11384,91,85,11/23/2017,1,Approved,Solex,Standard,medium,medium,100.35,75.26,36367
12537,50,85,1/9/2017,0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668
13183,14,85,4/7/2017,1,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
13371,22,85,5/20/2017,0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165
16792,76,85,10/12/2017,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922
1200,0,86,6/21/2017,1,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,38647
2401,0,86,7/30/2017,1,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,36668
3295,19,86,11/28/2017,0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,38216
3353,29,86,11/8/2017,0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
8498,29,86,6/13/2017,0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,41434
9158,88,86,12/30/2017,1,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34165
14354,0,86,7/5/2017,0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,33364
17879,0,86,1/28/2017,1,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,37698
18930,99,86,11/26/2017,0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,41009
323,67,87,11/8/2017,1,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647
10426,21,87,7/20/2017,1,Approved,Solex,Standard,medium,large,1071.23,380.74,35160
10866,14,87,1/21/2017,0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838
11235,59,87,9/23/2017,0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170
11915,27,87,1/25/2017,0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334
12506,93,87,4/7/2017,0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833
14787,32,87,12/12/2017,1,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337
14843,70,87,7/19/2017,1,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105
15795,74,87,10/26/2017,1,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668
8067,99,88,6/15/2017,0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991
8388,86,88,9/12/2017,1,Approved,Norco Bicycles,Road,high,large,774.53,464.72,40336
8672,32,88,10/17/2017,0,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,36145
9143,46,88,8/6/2017,1,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361
15052,0,88,3/12/2017,0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,34143
15779,0,88,7/12/2017,0,Approved,OHM Cycles,Road,high,large,12.01,7.21,34115
1960,59,89,10/29/2017,0,Approved,Solex,Standard,medium,large,1061.56,733.58,42145
2852,92,89,2/14/2017,0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626
12021,45,89,3/20/2017,1,Approved,Solex,Standard,medium,medium,441.49,84.99,38991
14069,26,89,12/11/2017,0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,37698
15198,89,89,12/26/2017,1,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,42458
15259,8,89,11/13/2017,1,Approved,Solex,Road,medium,small,1703.52,1516.13,38216
15456,73,89,10/23/2017,0,Approved,Solex,Standard,medium,medium,1945.43,333.18,41922
18453,1,89,12/1/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688
19781,92,89,12/14/2017,1,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,41434
4687,48,90,8/5/2017,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848
8350,99,90,3/9/2017,1,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556
9622,28,90,7/12/2017,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455
11854,36,90,3/26/2017,1,Approved,Solex,Standard,low,medium,945.04,507.58,35052
13981,29,90,8/15/2017,0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696
17302,24,90,3/9/2017,0,Approved,Solex,Road,medium,large,1777.8,820.78,40670
18212,31,90,11/30/2017,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031
3538,12,91,12/21/2017,1,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,41345
5221,2,91,4/13/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,41167
5542,11,91,7/28/2017,0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,34586
7262,45,91,11/24/2017,0,Approved,Solex,Standard,medium,medium,441.49,84.99,37668
7417,17,91,4/23/2017,1,Approved,Solex,Standard,high,medium,1024.66,614.8,34244
